id,dcp,rule_code,rule_type,part_number,section,development_group,development_sub_category,canonical_use_id,canonical_use_name,applies_to,applicable_zones
1,albury,1,Objective,5,5.2 TREE PRESERVATION ORDER,Tree Preservation,Tree Preservation Order,*,ALL DEVELOPMENT,*,
2,albury,2,Objective,5,5.2 TREE PRESERVATION ORDER,Tree Preservation,Tree Preservation Order,*,ALL DEVELOPMENT,*,
3,albury,3,Objective,5,5.2 TREE PRESERVATION ORDER,Tree Preservation,Tree Preservation Order,*,ALL DEVELOPMENT,*,
4,albury,i,Control,5,5.2 TREE PRESERVATION ORDER,Tree Preservation,Tree Preservation Order,*,ALL DEVELOPMENT,*,
5,albury,ii,Control,5,5.2 TREE PRESERVATION ORDER,Tree Preservation,Tree Preservation Order,*,ALL DEVELOPMENT,*,
6,albury,iii,Control,5,5.2 TREE PRESERVATION ORDER,Tree Preservation,Tree Preservation Order,*,ALL DEVELOPMENT,*,
7,albury,1,Objective,5,5.3 GUIDELINES FOR THE PROTECTION OF TREES DURING CONSTRUCTION,Tree Preservation,Guidelines For The Protection Of Trees During Construction,*,ALL DEVELOPMENT,*,
8,albury,i,Control,5,5.3 GUIDELINES FOR THE PROTECTION OF TREES DURING CONSTRUCTION,Tree Preservation,Guidelines For The Protection Of Trees During Construction,*,ALL DEVELOPMENT,*,
9,albury,ii,Control,5,5.3 GUIDELINES FOR THE PROTECTION OF TREES DURING CONSTRUCTION,Tree Preservation,Guidelines For The Protection Of Trees During Construction,*,ALL DEVELOPMENT,*,
10,albury,iii,Control,5,5.3 GUIDELINES FOR THE PROTECTION OF TREES DURING CONSTRUCTION,Tree Preservation,Guidelines For The Protection Of Trees During Construction,*,ALL DEVELOPMENT,*,
11,albury,iv,Control,5,5.3 GUIDELINES FOR THE PROTECTION OF TREES DURING CONSTRUCTION,Tree Preservation,Guidelines For The Protection Of Trees During Construction,*,ALL DEVELOPMENT,*,
12,albury,v,Control,5,5.3 GUIDELINES FOR THE PROTECTION OF TREES DURING CONSTRUCTION,Tree Preservation,Guidelines For The Protection Of Trees During Construction,*,ALL DEVELOPMENT,*,
13,albury,1,Objective,5,5.4 SELECTION AND SITING OF TREES,Tree Preservation,Selection And Siting Of Trees,*,ALL DEVELOPMENT,*,
14,albury,2,Objective,5,5.4 SELECTION AND SITING OF TREES,Tree Preservation,Selection And Siting Of Trees,*,ALL DEVELOPMENT,*,
15,albury,3,Objective,5,5.4 SELECTION AND SITING OF TREES,Tree Preservation,Selection And Siting Of Trees,*,ALL DEVELOPMENT,*,
16,albury,4,Objective,5,5.4 SELECTION AND SITING OF TREES,Tree Preservation,Selection And Siting Of Trees,*,ALL DEVELOPMENT,*,
17,albury,i,Control,5,5.4 SELECTION AND SITING OF TREES,Tree Preservation,Selection And Siting Of Trees,*,ALL DEVELOPMENT,*,
18,albury,1,Objective,5,5.5 THE MURRAY RIVER,Tree Preservation,The Murray River,*,ALL DEVELOPMENT,*,
19,albury,i,Control,5,5.5 THE MURRAY RIVER,Tree Preservation,The Murray River,*,ALL DEVELOPMENT,*,
20,albury,ii,Control,5,5.5 THE MURRAY RIVER,Tree Preservation,The Murray River,*,ALL DEVELOPMENT,*,
21,albury,iii,Control,5,5.5 THE MURRAY RIVER,Tree Preservation,The Murray River,*,ALL DEVELOPMENT,*,
22,albury,iv,Control,5,5.5 THE MURRAY RIVER,Tree Preservation,The Murray River,*,ALL DEVELOPMENT,*,
23,albury,1,Objective,6,6.2.1 Flood Referral Areas,Planning for Hazards,Flooding,*,ALL DEVELOPMENT,*,
24,albury,2,Objective,6,6.2.1 Flood Referral Areas,Planning for Hazards,Flooding,*,ALL DEVELOPMENT,*,
25,albury,i,Control,6,6.2.1 Flood Referral Areas,Planning for Hazards,Flooding,*,ALL DEVELOPMENT,*,
26,albury,ii,Control,6,6.2.1 Flood Referral Areas,Planning for Hazards,Flooding,*,ALL DEVELOPMENT,*,
27,albury,iii,Control,6,6.2.1 Flood Referral Areas,Planning for Hazards,Flooding,*,ALL DEVELOPMENT,*,
28,albury,iv,Control,6,6.2.1 Flood Referral Areas,Planning for Hazards,Flooding,*,ALL DEVELOPMENT,*,
29,albury,v,Control,6,6.2.1 Flood Referral Areas,Planning for Hazards,Flooding,*,ALL DEVELOPMENT,*,
30,albury,vi,Control,6,6.2.1 Flood Referral Areas,Planning for Hazards,Flooding,*,ALL DEVELOPMENT,*,
31,albury,vii,Control,6,6.2.1 Flood Referral Areas,Planning for Hazards,Flooding,*,ALL DEVELOPMENT,*,
32,albury,viii,Control,6,6.2.1 Flood Referral Areas,Planning for Hazards,Flooding,*,ALL DEVELOPMENT,*,
33,albury,ix,Control,6,6.2.1 Flood Referral Areas,Planning for Hazards,Flooding,*,ALL DEVELOPMENT,*,
34,albury,1,Objective,6,6.4 BUSHFIRE,Planning for Hazards,Bushfire,*,ALL DEVELOPMENT,*,
35,albury,i,Control,6,6.4 BUSHFIRE,Planning for Hazards,Bushfire,*,ALL DEVELOPMENT,*,
36,albury,ii,Control,6,6.4 BUSHFIRE,Planning for Hazards,Bushfire,*,ALL DEVELOPMENT,*,
37,albury,iii,Control,6,6.4 BUSHFIRE,Planning for Hazards,Bushfire,*,ALL DEVELOPMENT,*,
38,albury,iv,Control,6,6.4 BUSHFIRE,Planning for Hazards,Bushfire,*,ALL DEVELOPMENT,*,
39,albury,v,Control,6,6.4 BUSHFIRE,Planning for Hazards,Bushfire,*,ALL DEVELOPMENT,*,
40,albury,1,Objective,7,7.4.3 Demolition,Heritage Conservation,General Development Controls,*,ALL DEVELOPMENT,*,
41,albury,i,Control,7,7.4.3 Demolition,Heritage Conservation,General Development Controls,*,ALL DEVELOPMENT,*,
42,albury,ii,Control,7,7.4.3 Demolition,Heritage Conservation,General Development Controls,*,ALL DEVELOPMENT,*,
43,albury,1,Objective,7,7.4.4 Subdivision,Heritage Conservation,General Development Controls,*,ALL DEVELOPMENT,*,
44,albury,i,Control,7,7.4.4 Subdivision,Heritage Conservation,General Development Controls,*,ALL DEVELOPMENT,*,
45,albury,ii,Control,7,7.4.4 Subdivision,Heritage Conservation,General Development Controls,*,ALL DEVELOPMENT,*,
46,albury,1,Objective,7,7.5.1 C1 - Bonegilla Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
47,albury,2,Objective,7,7.5.1 C1 - Bonegilla Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
48,albury,3,Objective,7,7.5.1 C1 - Bonegilla Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
49,albury,i,Control,7,7.5.1 C1 - Bonegilla Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
50,albury,ii,Control,7,7.5.1 C1 - Bonegilla Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
51,albury,iii,Control,7,7.5.1 C1 - Bonegilla Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
52,albury,iv,Control,7,7.5.1 C1 - Bonegilla Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
53,albury,v,Control,7,7.5.1 C1 - Bonegilla Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
54,albury,vi,Control,7,7.5.1 C1 - Bonegilla Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
55,albury,vii,Control,7,7.5.1 C1 - Bonegilla Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
56,albury,viii,Control,7,7.5.1 C1 - Bonegilla Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
57,albury,1,Objective,7,7.5.2 C2 - Botanic Gardens Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
58,albury,2,Objective,7,7.5.2 C2 - Botanic Gardens Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
59,albury,3,Objective,7,7.5.2 C2 - Botanic Gardens Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
60,albury,i,Control,7,7.5.2 C2 - Botanic Gardens Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
61,albury,ii,Control,7,7.5.2 C2 - Botanic Gardens Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
62,albury,1,Objective,7,7.5.3 C3 - Bungambrawatha Creek Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
63,albury,2,Objective,7,7.5.3 C3 - Bungambrawatha Creek Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
64,albury,i,Control,7,7.5.3 C3 - Bungambrawatha Creek Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
65,albury,ii,Control,7,7.5.3 C3 - Bungambrawatha Creek Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
66,albury,iii,Control,7,7.5.3 C3 - Bungambrawatha Creek Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
67,albury,iv,Control,7,7.5.3 C3 - Bungambrawatha Creek Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
68,albury,v,Control,7,7.5.3 C3 - Bungambrawatha Creek Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
69,albury,vi,Control,7,7.5.3 C3 - Bungambrawatha Creek Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
70,albury,vii,Control,7,7.5.3 C3 - Bungambrawatha Creek Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
71,albury,viii,Control,7,7.5.3 C3 - Bungambrawatha Creek Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
72,albury,1,Objective,7,7.5.4 C4 - St David’s Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
73,albury,2,Objective,7,7.5.4 C4 - St David’s Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
74,albury,ii,Control,7,7.5.4 C4 - St David’s Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
75,albury,1,Objective,7,7.5.5 C5 - David Street Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
76,albury,2,Objective,7,7.5.5 C5 - David Street Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
77,albury,i,Control,7,7.5.5 C5 - David Street Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
78,albury,ii,Control,7,7.5.5 C5 - David Street Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
79,albury,iii,Control,7,7.5.5 C5 - David Street Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
80,albury,iv,Control,7,7.5.5 C5 - David Street Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
81,albury,v,Control,7,7.5.5 C5 - David Street Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
82,albury,vi,Control,7,7.5.5 C5 - David Street Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
83,albury,vii,Control,7,7.5.5 C5 - David Street Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
84,albury,1,Objective,7,7.5.6 C6 - Dean Street Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
85,albury,2,Objective,7,7.5.6 C6 - Dean Street Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
86,albury,3,Objective,7,7.5.6 C6 - Dean Street Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
87,albury,4,Objective,7,7.5.6 C6 - Dean Street Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
88,albury,i,Control,7,7.5.6 C6 - Dean Street Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
89,albury,ii,Control,7,7.5.6 C6 - Dean Street Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
90,albury,iii,Control,7,7.5.6 C6 - Dean Street Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
91,albury,iv,Control,7,7.5.6 C6 - Dean Street Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
92,albury,v,Control,7,7.5.6 C6 - Dean Street Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
93,albury,vi,Control,7,7.5.6 C6 - Dean Street Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
94,albury,vii,Control,7,7.5.6 C6 - Dean Street Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
95,albury,viii,Control,7,7.5.6 C6 - Dean Street Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
96,albury,ix,Control,7,7.5.6 C6 - Dean Street Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
97,albury,x,Control,7,7.5.6 C6 - Dean Street Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
98,albury,xi,Control,7,7.5.6 C6 - Dean Street Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
99,albury,1,Objective,7,7.5.7 C7 - Forrest Hill Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
100,albury,2,Objective,7,7.5.7 C7 - Forrest Hill Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
101,albury,3,Objective,7,7.5.7 C7 - Forrest Hill Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
102,albury,i,Control,7,7.5.7 C7 - Forrest Hill Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
103,albury,ii,Control,7,7.5.7 C7 - Forrest Hill Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
104,albury,iii,Control,7,7.5.7 C7 - Forrest Hill Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
105,albury,iv,Control,7,7.5.7 C7 - Forrest Hill Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
106,albury,v,Control,7,7.5.7 C7 - Forrest Hill Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
107,albury,vi,Control,7,7.5.7 C7 - Forrest Hill Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
108,albury,vii,Control,7,7.5.7 C7 - Forrest Hill Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
109,albury,1,Objective,7,7.5.8 C8 - Hanel Street Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
110,albury,2,Objective,7,7.5.8 C8 - Hanel Street Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
111,albury,3,Objective,7,7.5.8 C8 - Hanel Street Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
112,albury,i,Control,7,7.5.8 C8 - Hanel Street Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
113,albury,ii,Control,7,7.5.8 C8 - Hanel Street Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
114,albury,iii,Control,7,7.5.8 C8 - Hanel Street Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
115,albury,iv,Control,7,7.5.8 C8 - Hanel Street Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
116,albury,v,Control,7,7.5.8 C8 - Hanel Street Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
117,albury,vi,Control,7,7.5.8 C8 - Hanel Street Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
118,albury,vii,Control,7,7.5.8 C8 - Hanel Street Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
119,albury,1,Objective,7,7.5.9 C9 - Kenilworth Street Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
120,albury,2,Objective,7,7.5.9 C9 - Kenilworth Street Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
121,albury,i,Control,7,7.5.9 C9 - Kenilworth Street Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
122,albury,ii,Control,7,7.5.9 C9 - Kenilworth Street Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
123,albury,iii,Control,7,7.5.9 C9 - Kenilworth Street Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
124,albury,iv,Control,7,7.5.9 C9 - Kenilworth Street Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
125,albury,v,Control,7,7.5.9 C9 - Kenilworth Street Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
126,albury,vi,Control,7,7.5.9 C9 - Kenilworth Street Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
127,albury,vii,Control,7,7.5.9 C9 - Kenilworth Street Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
128,albury,1,Objective,7,7.5.10 C10 - Monument Hill Parklands Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
129,albury,2,Objective,7,7.5.10 C10 - Monument Hill Parklands Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
130,albury,3,Objective,7,7.5.10 C10 - Monument Hill Parklands Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
131,albury,4,Objective,7,7.5.10 C10 - Monument Hill Parklands Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
132,albury,i,Control,7,7.5.10 C10 - Monument Hill Parklands Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
133,albury,ii,Control,7,7.5.10 C10 - Monument Hill Parklands Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
134,albury,iii,Control,7,7.5.10 C10 - Monument Hill Parklands Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
135,albury,iv,Control,7,7.5.10 C10 - Monument Hill Parklands Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
136,albury,v,Control,7,7.5.10 C10 - Monument Hill Parklands Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
137,albury,vi,Control,7,7.5.10 C10 - Monument Hill Parklands Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
138,albury,vii,Control,7,7.5.10 C10 - Monument Hill Parklands Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
139,albury,viii,Control,7,7.5.10 C10 - Monument Hill Parklands Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
140,albury,1,Objective,7,7.5.11 C11 - Mount Street Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
141,albury,2,Objective,7,7.5.11 C11 - Mount Street Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
142,albury,i,Control,7,7.5.11 C11 - Mount Street Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
143,albury,ii,Control,7,7.5.11 C11 - Mount Street Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
144,albury,iii,Control,7,7.5.11 C11 - Mount Street Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
145,albury,iv,Control,7,7.5.11 C11 - Mount Street Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
146,albury,v,Control,7,7.5.11 C11 - Mount Street Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
147,albury,vi,Control,7,7.5.11 C11 - Mount Street Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
148,albury,vii,Control,7,7.5.11 C11 - Mount Street Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
149,albury,1,Objective,7,7.5.12 C12 - St Patricks Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
150,albury,2,Objective,7,7.5.12 C12 - St Patricks Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
151,albury,3,Objective,7,7.5.12 C12 - St Patricks Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
152,albury,i,Control,7,7.5.12 C12 - St Patricks Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
153,albury,ii,Control,7,7.5.12 C12 - St Patricks Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
154,albury,1,Objective,7,7.5.12 C12 - St Patricks Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
155,albury,2,Objective,7,7.5.12 C12 - St Patricks Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
156,albury,3,Objective,7,7.5.12 C12 - St Patricks Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
157,albury,i,Control,7,7.5.12 C12 - St Patricks Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
158,albury,ii,Control,7,7.5.12 C12 - St Patricks Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
159,albury,iii,Control,7,7.5.12 C12 - St Patricks Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
160,albury,1,Objective,7,7.5.14 C14 - South Albury Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
161,albury,2,Objective,7,7.5.14 C14 - South Albury Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
162,albury,i,Control,7,7.5.14 C14 - South Albury Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
163,albury,ii,Control,7,7.5.14 C14 - South Albury Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
164,albury,iii,Control,7,7.5.14 C14 - South Albury Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
165,albury,iv,Control,7,7.5.14 C14 - South Albury Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
166,albury,v,Control,7,7.5.14 C14 - South Albury Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
167,albury,vi,Control,7,7.5.14 C14 - South Albury Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
168,albury,vii,Control,7,7.5.14 C14 - South Albury Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
169,albury,1,Objective,7,7.5.15 C15 - Swift Street Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
170,albury,i,Control,7,7.5.15 C15 - Swift Street Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
171,albury,ii,Control,7,7.5.15 C15 - Swift Street Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
172,albury,iii,Control,7,7.5.15 C15 - Swift Street Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
173,albury,iv,Control,7,7.5.15 C15 - Swift Street Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
174,albury,v,Control,7,7.5.15 C15 - Swift Street Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
175,albury,vi,Control,7,7.5.15 C15 - Swift Street Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
176,albury,vii,Control,7,7.5.15 C15 - Swift Street Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
177,albury,viii,Control,7,7.5.15 C15 - Swift Street Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
178,albury,ix,Control,7,7.5.15 C15 - Swift Street Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
179,albury,1,Objective,7,7.5.16 C16 - Holmwood Cross Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
180,albury,2,Objective,7,7.5.16 C16 - Holmwood Cross Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
181,albury,3,Objective,7,7.5.16 C16 - Holmwood Cross Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
182,albury,i,Control,7,7.5.16 C16 - Holmwood Cross Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
183,albury,ii,Control,7,7.5.16 C16 - Holmwood Cross Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
184,albury,iii,Control,7,7.5.16 C16 - Holmwood Cross Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
185,albury,iv,Control,7,7.5.16 C16 - Holmwood Cross Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
186,albury,v,Control,7,7.5.16 C16 - Holmwood Cross Conservation Area,Heritage Conservation,Heritage Conservation Areas,*,ALL DEVELOPMENT,*,
187,albury,1,Objective,8,8.2 GENERAL OBJECTIVES & MATTERS FOR CONSIDERATION IN THE ENVIRONMENTAL ZONES,Environmental Zones,General Objectives & Matters For Consideration In The Environmental Zones,*,ALL DEVELOPMENT,*,E1|E2|E3|E4
188,albury,2,Objective,8,8.2 GENERAL OBJECTIVES & MATTERS FOR CONSIDERATION IN THE ENVIRONMENTAL ZONES,Environmental Zones,General Objectives & Matters For Consideration In The Environmental Zones,*,ALL DEVELOPMENT,*,E1|E2|E3|E4
